date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:01:25	8200/8200	---M--	200	added ('OK')	image/jpeg	etag:%222008-5dea1baf2a0d1%22	https://templates.iqonic.design/yofit/html/assets/images/user/06.jpg	C:/Users/ABINASH%20DASH/Desktop/Add/admin/templates.iqonic.design/yofit/html/assets/images/user/06.jpg	(from https://templates.iqonic.design/yofit/html/backend/ui-avatars.html)
12:01:25	10485/10485	---M--	200	added ('OK')	image/jpeg	etag:%2228f5-5dea1baf2a0d1%22	https://templates.iqonic.design/yofit/html/assets/images/user/07.jpg	C:/Users/ABINASH%20DASH/Desktop/Add/admin/templates.iqonic.design/yofit/html/assets/images/user/07.jpg	(from https://templates.iqonic.design/yofit/html/backend/ui-avatars.html)
12:01:26	48647/48647	---M--	200	added ('OK')	image/jpeg	etag:%22be07-5dea1baf24311%22	https://templates.iqonic.design/yofit/html/assets/images/page-img/07.jpg	C:/Users/ABINASH%20DASH/Desktop/Add/admin/templates.iqonic.design/yofit/html/assets/images/page-img/07.jpg	(from https://templates.iqonic.design/yofit/html/backend/ui-cards.html)
12:01:27	40359/40359	---M--	200	added ('OK')	image/jpeg	etag:%229da7-5dea1baf24311%22	https://templates.iqonic.design/yofit/html/assets/images/page-img/08.jpg	C:/Users/ABINASH%20DASH/Desktop/Add/admin/templates.iqonic.design/yofit/html/assets/images/page-img/08.jpg	(from https://templates.iqonic.design/yofit/html/backend/ui-cards.html)
12:01:28	39942/39942	---M--	200	added ('OK')	image/jpeg	etag:%229c06-5dea1baf24311%22	https://templates.iqonic.design/yofit/html/assets/images/page-img/09.jpg	C:/Users/ABINASH%20DASH/Desktop/Add/admin/templates.iqonic.design/yofit/html/assets/images/page-img/09.jpg	(from https://templates.iqonic.design/yofit/html/backend/ui-cards.html)
12:01:29	48647/48647	---M--	200	added ('OK')	image/jpeg	etag:%22be07-5dea1baf2a0d1%22	https://templates.iqonic.design/yofit/html/assets/images/small/img-1.jpg	C:/Users/ABINASH%20DASH/Desktop/Add/admin/templates.iqonic.design/yofit/html/assets/images/small/img-1.jpg	(from https://templates.iqonic.design/yofit/html/backend/ui-carousel.html)
12:01:29	11255/11255	---M--	200	added ('OK')	image/jpeg	etag:%222bf7-5dea1baf24311%22	https://templates.iqonic.design/yofit/html/assets/images/page-img/15.jpg	C:/Users/ABINASH%20DASH/Desktop/Add/admin/templates.iqonic.design/yofit/html/assets/images/page-img/15.jpg	(from https://templates.iqonic.design/yofit/html/backend/ui-images.html)
12:01:30	9763/9763	---M--	200	added ('OK')	image/jpeg	etag:%222623-5dea1baf24311%22	https://templates.iqonic.design/yofit/html/assets/images/page-img/16.jpg	C:/Users/ABINASH%20DASH/Desktop/Add/admin/templates.iqonic.design/yofit/html/assets/images/page-img/16.jpg	(from https://templates.iqonic.design/yofit/html/backend/ui-images.html)
12:01:30	11594/11594	---M--	200	added ('OK')	image/jpeg	etag:%222d4a-5dea1baf24311%22	https://templates.iqonic.design/yofit/html/assets/images/page-img/17.jpg	C:/Users/ABINASH%20DASH/Desktop/Add/admin/templates.iqonic.design/yofit/html/assets/images/page-img/17.jpg	(from https://templates.iqonic.design/yofit/html/backend/ui-images.html)
12:01:31	10692/10692	---M--	200	added ('OK')	image/jpeg	etag:%2229c4-5dea1baf24311%22	https://templates.iqonic.design/yofit/html/assets/images/page-img/18.jpg	C:/Users/ABINASH%20DASH/Desktop/Add/admin/templates.iqonic.design/yofit/html/assets/images/page-img/18.jpg	(from https://templates.iqonic.design/yofit/html/backend/ui-images.html)
12:01:31	10793/10793	---M--	200	added ('OK')	image/jpeg	etag:%222a29-5dea1baf24311%22	https://templates.iqonic.design/yofit/html/assets/images/page-img/19.jpg	C:/Users/ABINASH%20DASH/Desktop/Add/admin/templates.iqonic.design/yofit/html/assets/images/page-img/19.jpg	(from https://templates.iqonic.design/yofit/html/backend/ui-images.html)
12:01:32	10144/10144	---M--	200	added ('OK')	image/jpeg	etag:%2227a0-5dea1baf24311%22	https://templates.iqonic.design/yofit/html/assets/images/page-img/20.jpg	C:/Users/ABINASH%20DASH/Desktop/Add/admin/templates.iqonic.design/yofit/html/assets/images/page-img/20.jpg	(from https://templates.iqonic.design/yofit/html/backend/ui-images.html)
12:01:32	5586/5586	---M--	200	added ('OK')	image/jpeg	etag:%2215d2-5dea1baf24311%22	https://templates.iqonic.design/yofit/html/assets/images/page-img/10.jpg	C:/Users/ABINASH%20DASH/Desktop/Add/admin/templates.iqonic.design/yofit/html/assets/images/page-img/10.jpg	(from https://templates.iqonic.design/yofit/html/backend/ui-images.html)
12:01:33	4074/4074	---M--	200	added ('OK')	image/jpeg	etag:%22fea-5dea1baf24311%22	https://templates.iqonic.design/yofit/html/assets/images/page-img/11.jpg	C:/Users/ABINASH%20DASH/Desktop/Add/admin/templates.iqonic.design/yofit/html/assets/images/page-img/11.jpg	(from https://templates.iqonic.design/yofit/html/backend/ui-images.html)
12:01:34	4066/4066	---M--	200	added ('OK')	image/jpeg	etag:%22fe2-5dea1baf24311%22	https://templates.iqonic.design/yofit/html/assets/images/page-img/12.jpg	C:/Users/ABINASH%20DASH/Desktop/Add/admin/templates.iqonic.design/yofit/html/assets/images/page-img/12.jpg	(from https://templates.iqonic.design/yofit/html/backend/ui-images.html)
12:01:34	6646/6646	---M--	200	added ('OK')	image/jpeg	etag:%2219f6-5dea1baf24311%22	https://templates.iqonic.design/yofit/html/assets/images/page-img/13.jpg	C:/Users/ABINASH%20DASH/Desktop/Add/admin/templates.iqonic.design/yofit/html/assets/images/page-img/13.jpg	(from https://templates.iqonic.design/yofit/html/backend/ui-images.html)
12:01:34	7064/7064	---M--	200	added ('OK')	image/jpeg	etag:%221b98-5dea1baf24311%22	https://templates.iqonic.design/yofit/html/assets/images/page-img/14.jpg	C:/Users/ABINASH%20DASH/Desktop/Add/admin/templates.iqonic.design/yofit/html/assets/images/page-img/14.jpg	(from https://templates.iqonic.design/yofit/html/backend/ui-images.html)
12:01:35	10988/10988	---M--	200	added ('OK')	image/jpeg	etag:%222aec-5dea1baf24311%22	https://templates.iqonic.design/yofit/html/assets/images/page-img/21.jpg	C:/Users/ABINASH%20DASH/Desktop/Add/admin/templates.iqonic.design/yofit/html/assets/images/page-img/21.jpg	(from https://templates.iqonic.design/yofit/html/backend/ui-images.html)
12:01:35	11760/11760	---M--	200	added ('OK')	image/jpeg	etag:%222df0-5dea1baf24311%22	https://templates.iqonic.design/yofit/html/assets/images/page-img/22.jpg	C:/Users/ABINASH%20DASH/Desktop/Add/admin/templates.iqonic.design/yofit/html/assets/images/page-img/22.jpg	(from https://templates.iqonic.design/yofit/html/backend/ui-images.html)
12:01:36	6329/6329	---M--	200	added ('OK')	image/jpeg	etag:%2218b9-5dea1baf24311%22	https://templates.iqonic.design/yofit/html/assets/images/page-img/23.jpg	C:/Users/ABINASH%20DASH/Desktop/Add/admin/templates.iqonic.design/yofit/html/assets/images/page-img/23.jpg	(from https://templates.iqonic.design/yofit/html/backend/ui-images.html)
12:01:36	9628/9628	---M--	200	added ('OK')	image/jpeg	etag:%22259c-5dea1baf24311%22	https://templates.iqonic.design/yofit/html/assets/images/page-img/24.jpg	C:/Users/ABINASH%20DASH/Desktop/Add/admin/templates.iqonic.design/yofit/html/assets/images/page-img/24.jpg	(from https://templates.iqonic.design/yofit/html/backend/ui-images.html)
12:01:38	78461/78461	---M--	200	added ('OK')	image/png	etag:%221327d-5dea1baf24311%22	https://templates.iqonic.design/yofit/html/assets/images/login/01.png	C:/Users/ABINASH%20DASH/Desktop/Add/admin/templates.iqonic.design/yofit/html/assets/images/login/01.png	(from https://templates.iqonic.design/yofit/html/backend/auth-sign-in.html)
12:01:38	2507/2507	---M--	200	added ('OK')	image/png	etag:%229cb-5dea1baf24311%22	https://templates.iqonic.design/yofit/html/assets/images/login/mail.png	C:/Users/ABINASH%20DASH/Desktop/Add/admin/templates.iqonic.design/yofit/html/assets/images/login/mail.png	(from https://templates.iqonic.design/yofit/html/backend/auth-confirm-mail.html)
12:01:40	12131/12131	---M--	200	added ('OK')	image/png	etag:%222f63-5dea1baf21431%22	https://templates.iqonic.design/yofit/html/assets/images/error/404.png	C:/Users/ABINASH%20DASH/Desktop/Add/admin/templates.iqonic.design/yofit/html/assets/images/error/404.png	(from https://templates.iqonic.design/yofit/html/backend/pages-error.html)
12:01:40	17519/17519	---M--	200	added ('OK')	image/png	etag:%22446f-5dea1baf21431%22	https://templates.iqonic.design/yofit/html/assets/images/error/500.png	C:/Users/ABINASH%20DASH/Desktop/Add/admin/templates.iqonic.design/yofit/html/assets/images/error/500.png	(from https://templates.iqonic.design/yofit/html/backend/pages-error-500.html)
12:01:41	41581/41581	---M--	200	added ('OK')	image/png	etag:%22a26d-5dea1baf21431%22	https://templates.iqonic.design/yofit/html/assets/images/error/02.png	C:/Users/ABINASH%20DASH/Desktop/Add/admin/templates.iqonic.design/yofit/html/assets/images/error/02.png	(from https://templates.iqonic.design/yofit/html/backend/pages-maintenance.html)
